# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,power,alpha-inked,alpha-ink-percent,alpha-count,alpha-color,alpha-theme,bravo-inked,bravo-ink-percent,bravo-count,bravo-color,bravo-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities,medal1-grade,medal1-name,medal2-grade,medal2-name,medal3-grade,medal3-name
Fresh Season 2023,2023-05-24T14:00:00+00:00,3.1.1,xmatch,yagura,kusaya,301,alpha,FALSE,,1760.5,,,97,6e04b6ff,,,,43,cd510aff,,wakaba,6,5,1,4,5,1450,"{""ink_saver_sub"":3.9,""sub_power_up"":0.9,""ink_recovery_up"":0.6,""swim_speed_up"":0.3}",96gal_deco,11,10,1,6,3,1003,"{""ink_saver_main"":1.9,""swim_speed_up"":1.9,""ink_saver_sub"":1,""ink_recovery_up"":0.9}",hotblaster,8,4,4,6,4,1036,"{""quick_respawn"":1.6,""intensify_action"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""haunt"":true,""stealth_jump"":true}",sshooter,5,3,2,6,4,1234,"{""swim_speed_up"":1.9,""intensify_action"":0.6,""special_saver"":0.6,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",sshooter_collabo,9,8,1,9,5,1336,"{""ink_saver_sub"":1,""intensify_action"":1,""swim_speed_up"":1,""ink_recovery_up"":0.9,""ink_saver_main"":0.3,""quick_respawn"":0.3,""run_speed_up"":0.3,""special_power_up"":0.3,""special_saver"":0.3}",sharp_neo,6,4,2,5,5,1449,"{""sub_power_up"":1,""intensify_action"":0.9,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",clashblaster,8,6,2,3,4,975,"{""ink_saver_sub"":5.4,""sub_power_up"":0.3}",nautilus47,4,4,0,5,4,944,"{""run_speed_up"":2.9,""quick_super_jump"":0.9,""special_power_up"":0.6,""ink_resistance_up"":0.3,""stealth_jump"":true}",gold,#1 Score Booster,gold,Record-Score Setter,gold,#1 Turf Inker
Fresh Season 2023,2023-05-24T14:00:00+00:00,3.1.1,xmatch,yagura,kusaya,176,bravo,TRUE,,1775.5,,,0,cfb121ff,,,,100,9025c6ff,,wakaba,5,5,0,4,2,828,"{""ink_saver_sub"":3.9,""sub_power_up"":0.9,""ink_recovery_up"":0.6,""swim_speed_up"":0.3}",splatroller_collabo,5,2,3,5,1,469,"{""swim_speed_up"":2.2,""quick_super_jump"":0.6,""special_power_up"":0.6,""special_saver"":0.3,""ninja_squid"":true,""stealth_jump"":true}",52gal,4,4,0,6,3,745,"{""swim_speed_up"":2.2,""special_charge_up"":1,""special_saver"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",prime_collabo,1,1,0,4,3,732,"{""swim_speed_up"":1,""ink_saver_sub"":0.9,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""sub_resistance_up"":0.6,""comeback"":true,""stealth_jump"":true}",splatroller,9,8,1,4,2,628,"{""ink_saver_sub"":3.5,""ink_saver_main"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3,""ninja_squid"":true}",momiji,7,3,4,1,4,749,"{""sub_power_up"":1.9,""ink_saver_sub"":1,""special_charge_up"":1,""special_power_up"":0.9,""ink_recovery_up"":0.6,""special_saver"":0.3}",dualsweeper,8,4,4,3,4,864,"{""ink_saver_main"":2.8,""swim_speed_up"":1.3,""ink_saver_sub"":1,""ink_recovery_up"":0.3,""quick_super_jump"":0.3}",sharp_neo,5,3,2,4,3,693,"{""quick_respawn"":2.5,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",gold,#1 Overall Splatter,gold,#1 Score Booster,gold,Record-Score Setter
Fresh Season 2023,2023-05-24T14:00:00+00:00,3.1.1,xmatch,yagura,amabi,305,bravo,FALSE,,1775.5,,,22,cd510aff,,,,80,6e04b6ff,,wakaba,7,6,1,9,3,1433,"{""ink_saver_sub"":3.9,""sub_power_up"":0.9,""ink_recovery_up"":0.6,""swim_speed_up"":0.3}",sshooter_collabo,11,9,2,4,0,1267,"{""run_speed_up"":1.6,""swim_speed_up"":1,""sub_power_up"":0.9,""quick_super_jump"":0.6,""intensify_action"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true}",prime_collabo,7,4,3,11,3,1148,"{""swim_speed_up"":1,""ink_saver_sub"":0.9,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""sub_resistance_up"":0.6,""comeback"":true,""stealth_jump"":true}",campingshelter,3,2,1,5,4,871,"{""swim_speed_up"":2.2,""ink_saver_main"":1.9,""ink_recovery_up"":0.6,""ninja_squid"":true}",sshooter_collabo,15,10,5,6,5,1482,"{""ink_saver_main"":1,""ink_saver_sub"":1,""swim_speed_up"":1,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""special_charge_up"":0.3}",jimuwiper,12,9,3,4,2,1036,"{""ink_saver_main"":1.9,""sub_power_up"":1,""ink_saver_sub"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""stealth_jump"":true}",dualsweeper,11,8,3,5,5,1118,"{""swim_speed_up"":2.5,""ink_saver_sub"":1.3,""ink_saver_main"":1,""ink_resistance_up"":0.3,""run_speed_up"":0.3,""sub_power_up"":0.3}",wakaba,4,2,2,6,4,1162,"{""ink_saver_sub"":3.2,""ink_recovery_up"":0.6,""ink_resistance_up"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""stealth_jump"":true}",gold,#1 Score Booster,gold,Record-Score Setter,gold,#1 Turf Inker
Fresh Season 2023,2023-05-24T14:00:00+00:00,3.1.1,bankara_open,area,mahimahi,314,bravo,FALSE,S+ 5,,,,85,df6624ff,,,,86,343bc4ff,,kelvin525,10,9,1,9,5,1168,"{""ink_resistance_up"":1,""ink_saver_sub"":1,""sub_power_up"":0.9,""opening_gambit"":true}",sharp_neo,12,10,2,4,7,1761,"{""special_charge_up"":1.3,""sub_power_up"":0.6,""swim_speed_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",barrelspinner,10,4,6,6,6,1162,"{""run_speed_up"":2.2,""special_charge_up"":1,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""special_power_up"":0.3,""sub_resistance_up"":0.3,""object_shredder"":true}",dualsweeper,6,3,3,8,7,1425,"{""swim_speed_up"":1.3,""ink_saver_main"":0.9,""ink_recovery_up"":0.6,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""object_shredder"":true}",sputtery_hue,12,10,2,8,5,1209,"{""ink_saver_sub"":2.2,""ink_saver_main"":1.9,""swim_speed_up"":1,""run_speed_up"":0.3,""sub_resistance_up"":0.3}",barrelspinner,10,4,6,4,6,1370,"{""run_speed_up"":2,""ink_resistance_up"":0.9,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""special_saver"":0.3,""sub_resistance_up"":0.3,""object_shredder"":true}",sharp_neo,6,5,1,6,6,1409,"{""ink_saver_main"":1.6,""ink_saver_sub"":1,""swim_speed_up"":0.9,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""intensify_action"":0.3,""sub_resistance_up"":0.3,""comeback"":true}",sharp_neo,11,8,3,8,6,1403,"{""swim_speed_up"":2.3,""ink_saver_main"":1,""special_charge_up"":0.9,""quick_super_jump"":0.6,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3}",gold,#1 Popular Target,silver,First Splat!,silver,#1 Splat Zone Hero
Fresh Season 2023,2023-05-24T14:00:00+00:00,3.1.1,regular,nawabari,kinmedai,180,bravo,,,,3249,39.4,,d74b31ff,,3464,54.6,,1ec0adff,,promodeler_rg,0,0,0,1,3,1047,"{""sub_power_up"":2.1,""ink_recovery_up"":2,""ink_saver_sub"":1}",variableroller,2,2,0,3,2,809,"{""special_power_up"":1,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""intensify_action"":0.3,""last_ditch_effort"":true,""ninja_squid"":true}",momiji,2,2,0,1,3,751,"{""ink_saver_sub"":4.5,""ink_saver_main"":0.6,""sub_resistance_up"":0.3,""swim_speed_up"":0.3}",maneuver,4,4,0,6,1,642,"{""quick_respawn"":1.9,""sub_power_up"":0.6,""swim_speed_up"":0.6,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""comeback"":true,""stealth_jump"":true}",lact450,3,3,0,0,4,989,"{""special_charge_up"":2.9,""special_saver"":1.2,""ink_recovery_up"":1,""sub_resistance_up"":0.6}",promodeler_rg,2,1,1,4,3,986,"{""special_charge_up"":1.9,""swim_speed_up"":1.6,""quick_super_jump"":1.3,""ink_saver_main"":0.6,""run_speed_up"":0.3}",sputtery_hue,3,3,0,3,2,870,"{""special_charge_up"":1.6,""special_saver"":1,""special_power_up"":0.9,""quick_respawn"":0.6,""ink_saver_main"":0.3,""run_speed_up"":0.3,""ninja_squid"":true}",liter4k,5,4,1,1,2,619,"{""ink_recovery_up"":1.3,""quick_super_jump"":1.3,""swim_speed_up"":1.3,""ink_saver_main"":0.6,""run_speed_up"":0.6,""sub_resistance_up"":0.6}",silver,#1 Ink Consumer,gold,#1 Home-Base Inker,gold,#1 Turf Inker
Fresh Season 2023,2023-05-24T14:00:00+00:00,3.1.1,xmatch,yagura,amabi,263,alpha,TRUE,,1775.5,,,100,3a0ccdff,,,,0,d0bf08ff,,wakaba,3,2,1,5,5,1046,"{""ink_saver_sub"":3.9,""sub_power_up"":0.9,""ink_recovery_up"":0.6,""swim_speed_up"":0.3}",furo,7,5,2,3,6,1448,"{""ink_saver_main"":2,""ink_saver_sub"":1,""quick_super_jump"":0.9,""special_saver"":0.9,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""swim_speed_up"":0.3}",sshooter,8,8,0,4,4,1142,"{""quick_super_jump"":1,""sub_resistance_up"":1,""swim_speed_up"":1,""sub_power_up"":0.6,""ink_saver_sub"":0.3,""run_speed_up"":0.3,""special_charge_up"":0.3}",hydra,7,5,2,3,4,1013,"{""swim_speed_up"":2.3,""ink_saver_main"":1.3,""quick_respawn"":0.3,""sub_power_up"":0.3}",52gal,5,5,0,2,5,1175,"{""special_charge_up"":2,""swim_speed_up"":1.2,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""special_saver"":0.3,""sub_power_up"":0.3,""ninja_squid"":true}",sshooter,5,5,0,9,4,962,"{""ink_saver_sub"":1.6,""swim_speed_up"":1.6,""special_charge_up"":1.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""sub_resistance_up"":0.3}",hydra,4,3,1,1,4,1018,"{""run_speed_up"":1.9,""swim_speed_up"":1.6,""ink_resistance_up"":1,""quick_super_jump"":0.6}",furo,3,2,1,8,3,1059,"{""ink_recovery_up"":1,""ink_resistance_up"":1,""swim_speed_up"":1,""special_saver"":0.3,""sub_power_up"":0.3}",gold,#1 Score Booster,gold,#1 Popular Target,silver,#1 Checkpoint Breaker
Fresh Season 2023,2023-05-24T16:00:00+00:00,3.1.1,bankara_open,yagura,masaba,300,bravo,FALSE,S+ 5,,,,52,1ec0adff,,,,75,d74b31ff,,kelvin525,13,12,1,10,1,770,"{""ink_resistance_up"":1,""ink_saver_sub"":1,""sub_power_up"":0.9,""opening_gambit"":true}",nzap89,13,11,2,6,4,1650,"{""special_charge_up"":1.9,""ink_saver_sub"":1.6,""ink_recovery_up"":0.9,""ink_saver_main"":0.3,""last_ditch_effort"":true}",splatcharger_collabo,5,4,1,6,4,834,"{""ink_saver_main"":1.6,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""run_speed_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",liter4k,5,4,1,9,2,689,"{""ink_saver_main"":1.6,""special_charge_up"":0.9,""ink_recovery_up"":0.3,""last_ditch_effort"":true,""ninja_squid"":true}",hissen,14,11,3,6,3,937,"{""swim_speed_up"":2.2,""quick_super_jump"":1.2,""ink_resistance_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",hokusai,11,9,2,7,5,1203,"{""ink_saver_sub"":0.9,""ink_resistance_up"":0.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""drop_roller"":true,""last_ditch_effort"":true,""ninja_squid"":true}",sshooter_collabo,8,5,3,7,5,1284,"{""special_charge_up"":1.3,""ink_recovery_up"":1,""ink_resistance_up"":1,""quick_respawn"":0.3,""special_power_up"":0.3}",heroshooter_replica,8,6,2,11,3,952,"{""run_speed_up"":1,""sub_resistance_up"":1,""swim_speed_up"":1,""special_saver"":0.9,""quick_super_jump"":0.3,""sub_power_up"":0.3}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,gold,#1 Popular Target
Fresh Season 2023,2023-05-24T16:00:00+00:00,3.1.1,xmatch,area,kinmedai,288,alpha,TRUE,,1690.9,,,100,6e04b6ff,,,,0,cd510aff,,wakaba,11,7,4,6,6,1593,"{""ink_saver_sub"":3.9,""sub_power_up"":0.9,""ink_recovery_up"":0.6,""swim_speed_up"":0.3}",quadhopper_black,11,10,1,7,5,1311,"{""quick_respawn"":2.6,""quick_super_jump"":0.9,""ink_recovery_up"":0.6,""special_saver"":0.6,""stealth_jump"":true}",longblaster,9,5,4,6,5,961,"{""quick_respawn"":1.9,""intensify_action"":0.9,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",barrelspinner,3,1,2,6,5,1365,"{""run_speed_up"":1.9,""ink_saver_main"":1.5,""quick_super_jump"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",barrelspinner,12,9,3,7,6,1266,"{""run_speed_up"":3.8,""ink_resistance_up"":1,""ink_saver_main"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3}",bold_neo,9,8,1,7,5,1246,"{""swim_speed_up"":4.8,""quick_respawn"":0.6}",momiji,5,2,3,5,8,1407,"{""ink_saver_sub"":1.9,""special_charge_up"":1.3,""special_power_up"":1,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""swim_speed_up"":0.3}",longblaster,7,6,1,4,5,1142,"{""run_speed_up"":1,""special_charge_up"":1,""swim_speed_up"":1,""ink_saver_sub"":0.9,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""special_power_up"":0.3,""special_saver"":0.3}",gold,#1 Overall Splatter,gold,#1 Turf Inker,gold,#1 Popular Target
Fresh Season 2023,2023-05-24T16:00:00+00:00,3.1.1,bankara_open,yagura,masaba,268,alpha,TRUE,S+ 5,,,,100,1a1aafff,,,,0,e38d24ff,,kelvin525,16,13,3,8,4,1052,"{""ink_saver_sub"":1,""swim_speed_up"":1,""sub_power_up"":0.9,""ink_saver_main"":0.3,""opening_gambit"":true}",nova_neo,14,11,3,9,5,1267,"{""quick_respawn"":0.9,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""haunt"":true,""last_ditch_effort"":true,""stealth_jump"":true}",momiji,8,3,5,3,6,1244,"{""ink_saver_main"":1.3,""run_speed_up"":1,""intensify_action"":0.6,""sub_resistance_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_sub"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3,""stealth_jump"":true}",sharp,8,5,3,9,4,1019,"{""swim_speed_up"":2.5,""ink_saver_sub"":1.6,""ink_saver_main"":0.3,""run_speed_up"":0.3,""ninja_squid"":true}",jetsweeper_custom,9,4,5,6,4,1003,"{""special_charge_up"":2.2,""ink_saver_main"":1.3,""ink_saver_sub"":1,""ink_recovery_up"":0.3,""special_saver"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3}",sshooter_collabo,14,8,6,6,4,1141,"{""ink_saver_main"":1.6,""ink_resistance_up"":1.3,""special_charge_up"":0.9,""ink_recovery_up"":0.6,""intensify_action"":0.3,""opening_gambit"":true}",splatspinner,12,9,3,9,4,1143,"{""run_speed_up"":1.9,""quick_respawn"":1,""ink_saver_main"":0.9,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""swim_speed_up"":0.3,""comeback"":true}",quadhopper_black,10,8,2,11,3,1131,"{""quick_respawn"":2.8,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,gold,#1 Popular Target
Fresh Season 2023,2023-05-24T16:00:00+00:00,3.1.1,regular,nawabari,namero,180,alpha,,,,4135,59.9,,6325cdff,,3837,35.0,,bfcd41ff,,promodeler_rg,1,1,0,1,3,992,"{""sub_power_up"":2.1,""ink_recovery_up"":2,""ink_saver_sub"":1,""ink_resistance_up"":0.3}",sharp_neo,5,5,0,3,3,1195,"{""ink_saver_sub"":2.2,""run_speed_up"":1.3,""swim_speed_up"":1.3,""quick_respawn"":0.9}",wakaba,8,7,1,0,4,1141,"{""ink_saver_sub"":3.2,""sub_power_up"":0.9,""special_charge_up"":0.6,""ink_saver_main"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true}",furo,3,1,2,3,2,807,"{""intensify_action"":1.3,""sub_power_up"":1.3,""ink_saver_main"":1,""ink_saver_sub"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3}",lact450,1,0,1,1,4,1171,"{""special_charge_up"":1.3,""ink_saver_main"":1,""intensify_action"":0.6,""ink_resistance_up"":0.3,""quick_respawn"":0.3,""special_power_up"":0.3,""tenacity"":true}",pablo,3,2,1,6,4,1007,"{""ink_saver_sub"":3.2,""swim_speed_up"":2.2,""ink_recovery_up"":0.3}",spaceshooter,4,3,1,3,3,924,"{""special_charge_up"":3,""special_saver"":0.9,""intensify_action"":0.6,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""sub_resistance_up"":0.3}",bold_neo,2,2,0,4,2,735,"{""run_speed_up"":1.6,""ink_resistance_up"":1,""swim_speed_up"":1,""quick_respawn"":0.6,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3}",gold,#1 Home-Base Inker,,,,
Fresh Season 2023,2023-05-24T16:00:00+00:00,3.1.1,xmatch,area,kinmedai,253,alpha,TRUE,,1690.9,,,100,1a1aafff,,,,0,e38d24ff,,wakaba,7,5,2,6,3,1320,"{""ink_saver_sub"":3.9,""sub_power_up"":0.9,""ink_recovery_up"":0.6,""swim_speed_up"":0.3}",hissen_hue,11,10,1,7,4,1161,"{""swim_speed_up"":3.8,""special_charge_up"":1.9}",momiji,6,2,4,5,4,1162,"{""special_power_up"":3.8,""ink_saver_sub"":0.9,""respawn_punisher"":true}",liter4k_scope,7,5,2,1,5,1274,"{""ink_saver_main"":3.3,""run_speed_up"":0.6,""special_saver"":0.6,""swim_speed_up"":0.6,""quick_respawn"":0.3,""quick_super_jump"":0.3}",wakaba,6,4,2,5,5,1666,"{""ink_saver_sub"":4.5,""sub_resistance_up"":0.6,""ink_recovery_up"":0.3,""sub_power_up"":0.3}",sshooter_collabo,4,3,1,7,5,1410,"{""ink_saver_main"":1.9,""ink_recovery_up"":1,""swim_speed_up"":1,""ink_saver_sub"":0.9,""sub_power_up"":0.9}",clashblaster_neo,9,9,0,5,5,1227,"{""swim_speed_up"":2.5,""ink_saver_sub"":1.9,""quick_super_jump"":0.3,""ninja_squid"":true}",splatscope,3,3,0,5,0,676,"{""ink_recovery_up"":1.3,""special_power_up"":1.3,""swim_speed_up"":1.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_power_up"":0.3}",gold,#1 Turf Inker,silver,#2 Overall Splatter,silver,#1 Big Bubbler User
Fresh Season 2023,2023-05-24T16:00:00+00:00,3.1.1,xmatch,area,sumeshi,287,alpha,TRUE,,1816.9,,,100,1ec0adff,,,,0,d74b31ff,,screwslosher,10,9,1,4,5,1421,"{""run_speed_up"":1.9,""ink_saver_sub"":1.6,""ink_resistance_up"":0.6,""special_charge_up"":0.6,""last_ditch_effort"":true}",dualsweeper,12,10,2,9,3,1132,"{""swim_speed_up"":1.6,""quick_respawn"":0.9,""special_saver"":0.6,""ink_resistance_up"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",explosher,9,4,5,2,5,1564,"{""ink_saver_main"":1.9,""swim_speed_up"":0.9,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""respawn_punisher"":true}",momiji,11,8,3,5,6,1376,"{""ink_saver_main"":3.5,""swim_speed_up"":1.6,""ink_resistance_up"":0.3,""sub_power_up"":0.3}",sshooter_collabo,7,7,0,8,5,1353,"{""swim_speed_up"":1.2,""intensify_action"":1,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",prime_collabo,6,4,2,3,7,1449,"{""ink_saver_sub"":1.9,""special_charge_up"":1.6,""swim_speed_up"":0.9,""special_saver"":0.3,""respawn_punisher"":true}",screwslosher,7,6,1,7,6,1463,"{""special_saver"":1.3,""special_charge_up"":1,""swim_speed_up"":0.9,""ink_saver_main"":0.6,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""last_ditch_effort"":true}",furo,4,3,1,13,2,893,"{""ink_recovery_up"":1.6,""special_charge_up"":0.9,""special_power_up"":0.6,""special_saver"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""thermal_ink"":true}",silver,#1 Splat Zone Hero,silver,#1 Ink Consumer,gold,#1 Popular Target
Fresh Season 2023,2023-05-24T16:00:00+00:00,3.1.1,regular,nawabari,namero,180,bravo,,,,3501,36.5,,d74b31ff,,3717,57.4,,1ec0adff,,promodeler_rg,3,1,2,3,2,1016,"{""sub_power_up"":2.1,""ink_recovery_up"":2,""ink_saver_sub"":1,""ink_resistance_up"":0.3}",spygadget,5,3,2,3,4,1171,"{""ink_recovery_up"":1.3,""intensify_action"":1,""ink_saver_main"":0.9,""ink_saver_sub"":0.9,""ink_resistance_up"":0.3,""run_speed_up"":0.3,""thermal_ink"":true}",bold_neo,2,2,0,5,2,798,"{""sub_power_up"":1.6,""ink_saver_sub"":0.9,""swim_speed_up"":0.9,""quick_super_jump"":0.3,""ninja_squid"":true,""stealth_jump"":true}",sshooter,3,3,0,7,2,516,"{""swim_speed_up"":2.8,""special_saver"":1,""special_charge_up"":0.6,""quick_super_jump"":0.3,""ninja_squid"":true}",promodeler_rg,8,7,1,1,5,1413,"{""ink_saver_main"":2.3,""special_charge_up"":1.2,""swim_speed_up"":1,""ink_saver_sub"":0.6,""quick_respawn"":0.3,""run_speed_up"":0.3}",momiji,7,5,2,3,3,976,"{""ink_saver_sub"":1.9,""ink_saver_main"":1.6,""swim_speed_up"":1,""special_saver"":0.6,""special_charge_up"":0.3,""sub_power_up"":0.3}",sshooter_collabo,2,2,0,3,2,751,"{""intensify_action"":1.6,""swim_speed_up"":1.3,""run_speed_up"":0.9,""ink_saver_sub"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true}",liter4k,6,4,2,2,2,577,"{""ink_saver_main"":1.6,""quick_respawn"":1,""quick_super_jump"":0.9,""swim_speed_up"":0.9,""sub_power_up"":0.3,""respawn_punisher"":true}",gold,#1 Super Jump Spot,gold,#1 Home-Base Inker,gold,#1 Splat Assister
Fresh Season 2023,2023-05-24T16:00:00+00:00,3.1.1,bankara_open,yagura,masaba,89,bravo,TRUE,S+ 5,,,,0,cd510aff,,,,100,6e04b6ff,,kelvin525,2,1,1,3,1,343,"{""ink_saver_sub"":1,""swim_speed_up"":1,""sub_power_up"":0.9,""ink_saver_main"":0.3,""opening_gambit"":true}",clashblaster,4,4,0,3,1,312,"{""ink_saver_sub"":1.3,""ink_recovery_up"":1,""ink_resistance_up"":0.6,""run_speed_up"":0.6,""sub_power_up"":0.6,""swim_speed_up"":0.6,""special_charge_up"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true}",nautilus47,3,0,3,3,1,344,"{""special_power_up"":1.9,""run_speed_up"":1,""special_charge_up"":1,""ink_resistance_up"":0.6,""ink_saver_main"":0.6,""sub_power_up"":0.6,""sub_resistance_up"":0.6}",sputtery,1,1,0,4,0,264,"{""swim_speed_up"":1.6,""run_speed_up"":1.3,""sub_resistance_up"":0.9,""quick_super_jump"":0.6,""stealth_jump"":true}",nova_neo,10,6,4,1,2,505,"{""quick_respawn"":0.9,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""haunt"":true,""last_ditch_effort"":true,""stealth_jump"":true}",wakaba,2,2,0,1,3,440,"{""ink_saver_sub"":2.9,""special_charge_up"":0.9,""sub_power_up"":0.6,""ink_recovery_up"":0.3,""last_ditch_effort"":true}",sharp,4,2,2,2,1,303,"{""swim_speed_up"":2.5,""ink_saver_sub"":1.6,""ink_saver_main"":0.3,""run_speed_up"":0.3,""ninja_squid"":true}",squiclean_a,3,3,0,2,1,325,"{""quick_respawn"":1.9,""special_saver"":1.9,""special_charge_up"":0.6,""quick_super_jump"":0.3,""ninja_squid"":true}",gold,#1 Super Jump Spot,silver,#1 Ground Traveler,silver,#1 Tower Stopper
